id_,year,getaid,welfare1,wrkstat,age,educ,sex,race,incom16,income,rincome,partyid
912,1986,2. NO,2. AGREE,7. Keeping house,64,10,2. FEMALE,1. White,2. BELOW AVERAGE,"2. $1,000 to $2,999",.i,0. Strong democrat
913,1986,2. NO,2. AGREE,1. Working full time,51,10,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
914,1986,2. NO,1. STRONGLY AGREE,1. Working full time,40,9,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",9. $10000 - 14999,1. Not very strong democrat
915,1986,1. YES,2. AGREE,7. Keeping house,22,9,2. FEMALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",2. $1000 TO 2999,6. Strong republican
916,1986,2. NO,1. STRONGLY AGREE,1. Working full time,61,11,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"3. Independent (neither, no response)"
917,1986,2. NO,1. STRONGLY AGREE,1. Working full time,65,11,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",11. $20000 - 24999,0. Strong democrat
918,1986,2. NO,2. AGREE,1. Working full time,44,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
919,1986,2. NO,2. AGREE,2. Working part time,19,12,1. MALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",2. $1000 TO 2999,6. Strong republican
920,1986,2. NO,1. STRONGLY AGREE,1. Working full time,43,13,1. MALE,1. White,4. ABOVE AVERAGE,"9. $10,000 to $14,999",3. $3000 TO 3999,"2. Independent, close to democrat"
921,1986,2. NO,2. AGREE,5. Retired,69,12,2. FEMALE,1. White,4. ABOVE AVERAGE,"9. $10,000 to $14,999",.i,"4. Independent, close to republican"
922,1986,2. NO,2. AGREE,1. Working full time,41,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,0. Strong democrat
923,1986,2. NO,2. AGREE,8. Other,26,13,1. MALE,3. Other,1. FAR BELOW AVERAGE,"9. $10,000 to $14,999",2. $1000 TO 2999,"3. Independent (neither, no response)"
924,1986,2. NO,3. DISAGREE,1. Working full time,25,12,1. MALE,2. Black,3. AVERAGE,"12. $25,000 or more",9. $10000 - 14999,"3. Independent (neither, no response)"
925,1986,2. NO,3. DISAGREE,2. Working part time,19,11,1. MALE,1. White,4. ABOVE AVERAGE,"10. $15,000 to $19,999",4. $4000 TO 4999,"3. Independent (neither, no response)"
926,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,36,13,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,1. Not very strong democrat
927,1986,1. YES,2. AGREE,1. Working full time,25,11,1. MALE,2. Black,2. BELOW AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,"3. Independent (neither, no response)"
928,1986,2. NO,3. DISAGREE,1. Working full time,23,12,1. MALE,1. White,2. BELOW AVERAGE,"10. $15,000 to $19,999",9. $10000 - 14999,7. Other party
929,1986,2. NO,2. AGREE,1. Working full time,29,12,1. MALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,5. Not very strong republican
930,1986,2. NO,3. DISAGREE,7. Keeping house,58,10,2. FEMALE,1. White,3. AVERAGE,.d,.i,"3. Independent (neither, no response)"
931,1986,2. NO,2. AGREE,1. Working full time,29,12,1. MALE,1. White,1. FAR BELOW AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,"4. Independent, close to republican"
932,1986,2. NO,2. AGREE,2. Working part time,36,12,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",7. $7000 TO 7999,6. Strong republican
933,1986,2. NO,2. AGREE,7. Keeping house,70,12,2. FEMALE,1. White,2. BELOW AVERAGE,"11. $20,000 to $24,999",.i,1. Not very strong democrat
934,1986,2. NO,2. AGREE,5. Retired,78,13,1. MALE,1. White,2. BELOW AVERAGE,"11. $20,000 to $24,999",.i,"4. Independent, close to republican"
935,1986,2. NO,1. STRONGLY AGREE,2. Working part time,41,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",6. $6000 TO 6999,"4. Independent, close to republican"
936,1986,2. NO,2. AGREE,2. Working part time,39,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",1. LT $1000,5. Not very strong republican
937,1986,2. NO,2. AGREE,1. Working full time,40,13,1. MALE,1. White,1. FAR BELOW AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,1. Not very strong democrat
938,1986,1. YES,3. DISAGREE,7. Keeping house,20,12,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",7. $7000 TO 7999,0. Strong democrat
939,1986,1. YES,3. DISAGREE,2. Working part time,31,20,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",.i,0. Strong democrat
940,1986,2. NO,2. AGREE,5. Retired,76,11,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",.i,1. Not very strong democrat
941,1986,1. YES,2. AGREE,2. Working part time,36,19,1. MALE,1. White,4. ABOVE AVERAGE,"9. $10,000 to $14,999",1. LT $1000,"2. Independent, close to democrat"
942,1986,2. NO,1. STRONGLY AGREE,5. Retired,75,16,1. MALE,1. White,4. ABOVE AVERAGE,"9. $10,000 to $14,999",.i,6. Strong republican
943,1986,2. NO,1. STRONGLY AGREE,1. Working full time,44,20,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
944,1986,2. NO,2. AGREE,1. Working full time,38,13,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"2. Independent, close to democrat"
945,1986,2. NO,4. STRONGLY DISAGREE,1. Working full time,35,20,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",9. $10000 - 14999,1. Not very strong democrat
946,1986,2. NO,1. STRONGLY AGREE,2. Working part time,39,17,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",9. $10000 - 14999,5. Not very strong republican
947,1986,1. YES,2. AGREE,1. Working full time,38,19,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
948,1986,2. NO,2. AGREE,1. Working full time,22,14,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",4. $4000 TO 4999,1. Not very strong democrat
949,1986,1. YES,1. STRONGLY AGREE,7. Keeping house,46,18,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,6. Strong republican
950,1986,2. NO,3. DISAGREE,1. Working full time,36,13,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"2. Independent, close to democrat"
951,1986,2. NO,2. AGREE,1. Working full time,20,11,1. MALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",.i,"4. Independent, close to republican"
952,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,27,16,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",.i,6. Strong republican
953,1986,1. YES,2. AGREE,1. Working full time,31,16,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,1. Not very strong democrat
954,1986,1. YES,3. DISAGREE,1. Working full time,32,17,1. MALE,1. White,4. ABOVE AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,1. Not very strong democrat
955,1986,2. NO,2. AGREE,1. Working full time,26,14,1. MALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,5. Not very strong republican
956,1986,2. NO,2. AGREE,1. Working full time,43,12,2. FEMALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",.i,0. Strong democrat
957,1986,2. NO,3. DISAGREE,1. Working full time,38,12,2. FEMALE,1. White,2. BELOW AVERAGE,"6. $6,000 to $6,999",.i,1. Not very strong democrat
958,1986,2. NO,1. STRONGLY AGREE,8. Other,78,12,2. FEMALE,1. White,2. BELOW AVERAGE,"9. $10,000 to $14,999",.i,"4. Independent, close to republican"
959,1986,2. NO,2. AGREE,1. Working full time,32,13,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"4. Independent, close to republican"
960,1986,2. NO,2. AGREE,1. Working full time,22,13,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",9. $10000 - 14999,"3. Independent (neither, no response)"
961,1986,2. NO,2. AGREE,1. Working full time,62,16,1. MALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,"4. Independent, close to republican"
962,1986,2. NO,1. STRONGLY AGREE,1. Working full time,26,12,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",7. $7000 TO 7999,1. Not very strong democrat
963,1986,2. NO,3. DISAGREE,5. Retired,78,3,1. MALE,1. White,3. AVERAGE,"7. $7,000 to $7,999",.i,"3. Independent (neither, no response)"
964,1986,1. YES,3. DISAGREE,1. Working full time,45,13,1. MALE,1. White,3. AVERAGE,"8. $8,000 to $9,999",3. $3000 TO 3999,1. Not very strong democrat
965,1986,2. NO,2. AGREE,1. Working full time,30,14,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
966,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,78,8,2. FEMALE,1. White,5. FAR ABOVE AVERAGE,"9. $10,000 to $14,999",.i,"4. Independent, close to republican"
967,1986,2. NO,2. AGREE,1. Working full time,40,15,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
968,1986,2. NO,2. AGREE,2. Working part time,23,14,2. FEMALE,1. White,3. AVERAGE,"5. $5,000 to $5,999",5. $5000 TO 5999,1. Not very strong democrat
969,1986,2. NO,3. DISAGREE,1. Working full time,62,17,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
970,1986,2. NO,1. STRONGLY AGREE,1. Working full time,28,16,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
971,1986,2. NO,2. AGREE,1. Working full time,50,17,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,0. Strong democrat
972,1986,2. NO,2. AGREE,1. Working full time,40,17,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"2. Independent, close to democrat"
973,1986,2. NO,2. AGREE,2. Working part time,47,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",6. $6000 TO 6999,1. Not very strong democrat
974,1986,2. NO,1. STRONGLY AGREE,"4. Unemployed, laid off, looking for work",44,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
975,1986,2. NO,1. STRONGLY AGREE,1. Working full time,34,12,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",9. $10000 - 14999,"3. Independent (neither, no response)"
976,1986,2. NO,.d,2. Working part time,54,13,1. MALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",9. $10000 - 14999,"3. Independent (neither, no response)"
977,1986,2. NO,2. AGREE,7. Keeping house,49,16,1. MALE,1. White,3. AVERAGE,.r,.i,6. Strong republican
978,1986,2. NO,2. AGREE,1. Working full time,39,20,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
979,1986,2. NO,2. AGREE,1. Working full time,34,15,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
980,1986,2. NO,1. STRONGLY AGREE,1. Working full time,51,14,2. FEMALE,1. White,5. FAR ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,6. Strong republican
981,1986,2. NO,2. AGREE,1. Working full time,59,17,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"4. Independent, close to republican"
982,1986,2. NO,2. AGREE,1. Working full time,51,17,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",10. $15000 - 19999,"4. Independent, close to republican"
983,1986,2. NO,2. AGREE,"3. With a job, but not at work because of temporary illness, vacation, strike",35,12,1. MALE,1. White,5. FAR ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,6. Strong republican
984,1986,2. NO,1. STRONGLY AGREE,1. Working full time,28,13,1. MALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,"3. Independent (neither, no response)"
985,1986,2. NO,2. AGREE,1. Working full time,43,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
986,1986,2. NO,1. STRONGLY AGREE,"3. With a job, but not at work because of temporary illness, vacation, strike",38,18,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",11. $20000 - 24999,"3. Independent (neither, no response)"
987,1986,2. NO,2. AGREE,2. Working part time,28,20,1. MALE,1. White,3. AVERAGE,"8. $8,000 to $9,999",8. $8000 TO 9999,1. Not very strong democrat
988,1986,2. NO,2. AGREE,1. Working full time,34,16,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
989,1986,2. NO,2. AGREE,2. Working part time,74,12,1. MALE,1. White,2. BELOW AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,5. Not very strong republican
990,1986,2. NO,2. AGREE,1. Working full time,52,12,1. MALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,6. Strong republican
991,1986,2. NO,1. STRONGLY AGREE,1. Working full time,46,16,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
992,1986,2. NO,1. STRONGLY AGREE,1. Working full time,54,12,1. MALE,1. White,5. FAR ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"3. Independent (neither, no response)"
993,1986,2. NO,2. AGREE,5. Retired,64,16,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",.i,5. Not very strong republican
994,1986,2. NO,2. AGREE,1. Working full time,36,15,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"2. Independent, close to democrat"
995,1986,2. NO,2. AGREE,1. Working full time,35,16,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",11. $20000 - 24999,5. Not very strong republican
996,1986,2. NO,2. AGREE,5. Retired,85,8,2. FEMALE,1. White,3. AVERAGE,.r,.i,6. Strong republican
997,1986,2. NO,1. STRONGLY AGREE,1. Working full time,36,12,1. MALE,3. Other,2. BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
998,1986,2. NO,1. STRONGLY AGREE,2. Working part time,30,14,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",2. $1000 TO 2999,5. Not very strong republican
999,1986,2. NO,3. DISAGREE,2. Working part time,37,10,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"3. Independent (neither, no response)"
1000,1986,2. NO,2. AGREE,5. Retired,79,8,1. MALE,1. White,3. AVERAGE,.d,.i,1. Not very strong democrat
1001,1986,2. NO,3. DISAGREE,1. Working full time,48,13,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
1002,1986,2. NO,2. AGREE,2. Working part time,53,17,2. FEMALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,5. Not very strong republican
1003,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,45,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,6. Strong republican
1004,1986,2. NO,1. STRONGLY AGREE,"4. Unemployed, laid off, looking for work",39,16,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",3. $3000 TO 3999,1. Not very strong democrat
1005,1986,2. NO,2. AGREE,1. Working full time,31,14,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,6. Strong republican
1006,1986,2. NO,1. STRONGLY AGREE,1. Working full time,46,13,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"3. Independent (neither, no response)"
1007,1986,2. NO,1. STRONGLY AGREE,1. Working full time,29,17,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",11. $20000 - 24999,5. Not very strong republican
1008,1986,2. NO,1. STRONGLY AGREE,1. Working full time,38,17,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
1009,1986,2. NO,1. STRONGLY AGREE,1. Working full time,38,14,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
1010,1986,2. NO,.d,7. Keeping house,28,13,2. FEMALE,2. Black,2. BELOW AVERAGE,"2. $1,000 to $2,999",.i,"3. Independent (neither, no response)"
1011,1986,2. NO,2. AGREE,5. Retired,63,16,1. MALE,1. White,2. BELOW AVERAGE,.d,.i,0. Strong democrat
1012,1986,1. YES,1. STRONGLY AGREE,"4. Unemployed, laid off, looking for work",21,9,2. FEMALE,1. White,2. BELOW AVERAGE,"10. $15,000 to $19,999",2. $1000 TO 2999,5. Not very strong republican
1013,1986,2. NO,2. AGREE,5. Retired,66,13,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",.i,5. Not very strong republican
1014,1986,2. NO,.d,5. Retired,60,17,1. MALE,1. White,3. AVERAGE,"6. $6,000 to $6,999",.i,"4. Independent, close to republican"
1015,1986,2. NO,2. AGREE,1. Working full time,59,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,6. Strong republican
1016,1986,2. NO,4. STRONGLY DISAGREE,5. Retired,.n,19,2. FEMALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",.i,"4. Independent, close to republican"
1017,1986,2. NO,1. STRONGLY AGREE,1. Working full time,71,20,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
1018,1986,2. NO,2. AGREE,"3. With a job, but not at work because of temporary illness, vacation, strike",25,17,2. FEMALE,1. White,2. BELOW AVERAGE,"11. $20,000 to $24,999",2. $1000 TO 2999,5. Not very strong republican
1019,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,39,10,2. FEMALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,1. Not very strong democrat
1020,1986,2. NO,2. AGREE,"4. Unemployed, laid off, looking for work",19,10,1. MALE,1. White,2. BELOW AVERAGE,.d,1. LT $1000,"3. Independent (neither, no response)"
1021,1986,2. NO,2. AGREE,5. Retired,70,12,1. MALE,1. White,5. FAR ABOVE AVERAGE,"12. $25,000 or more",.i,1. Not very strong democrat
1022,1986,1. YES,1. STRONGLY AGREE,"4. Unemployed, laid off, looking for work",28,11,2. FEMALE,1. White,2. BELOW AVERAGE,"7. $7,000 to $7,999",7. $7000 TO 7999,1. Not very strong democrat
1023,1986,2. NO,1. STRONGLY AGREE,"4. Unemployed, laid off, looking for work",34,12,1. MALE,1. White,2. BELOW AVERAGE,.d,8. $8000 TO 9999,"4. Independent, close to republican"
1024,1986,2. NO,1. STRONGLY AGREE,2. Working part time,43,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,5. Not very strong republican
1025,1986,2. NO,2. AGREE,1. Working full time,33,18,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",11. $20000 - 24999,1. Not very strong democrat
1026,1986,2. NO,1. STRONGLY AGREE,1. Working full time,45,6,2. FEMALE,1. White,.d,"12. $25,000 or more",8. $8000 TO 9999,1. Not very strong democrat
1027,1986,2. NO,2. AGREE,1. Working full time,35,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,6. Strong republican
1028,1986,2. NO,2. AGREE,1. Working full time,28,12,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,6. Strong republican
1029,1986,2. NO,1. STRONGLY AGREE,1. Working full time,52,12,2. FEMALE,1. White,1. FAR BELOW AVERAGE,"12. $25,000 or more",5. $5000 TO 5999,6. Strong republican
1030,1986,2. NO,2. AGREE,1. Working full time,41,12,1. MALE,1. White,1. FAR BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,6. Strong republican
1031,1986,1. YES,2. AGREE,7. Keeping house,37,12,2. FEMALE,1. White,.d,"12. $25,000 or more",.i,0. Strong democrat
1032,1986,2. NO,1. STRONGLY AGREE,1. Working full time,27,11,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",11. $20000 - 24999,5. Not very strong republican
1033,1986,2. NO,2. AGREE,1. Working full time,26,11,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",11. $20000 - 24999,"3. Independent (neither, no response)"
1034,1986,1. YES,3. DISAGREE,1. Working full time,43,14,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",11. $20000 - 24999,"2. Independent, close to democrat"
1035,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,57,10,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,5. Not very strong republican
1036,1986,2. NO,2. AGREE,1. Working full time,61,16,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,6. Strong republican
1037,1986,2. NO,2. AGREE,2. Working part time,37,16,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",6. $6000 TO 6999,"4. Independent, close to republican"
1038,1986,2. NO,2. AGREE,1. Working full time,59,16,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
1039,1986,2. NO,2. AGREE,2. Working part time,47,15,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",9. $10000 - 14999,6. Strong republican
1040,1986,2. NO,2. AGREE,5. Retired,65,20,1. MALE,1. White,4. ABOVE AVERAGE,.r,.i,"3. Independent (neither, no response)"
1041,1986,2. NO,3. DISAGREE,1. Working full time,62,14,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",11. $20000 - 24999,5. Not very strong republican
1042,1986,2. NO,2. AGREE,5. Retired,84,16,2. FEMALE,1. White,2. BELOW AVERAGE,.r,.i,"3. Independent (neither, no response)"
1043,1986,2. NO,1. STRONGLY AGREE,1. Working full time,28,17,2. FEMALE,1. White,4. ABOVE AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,5. Not very strong republican
1044,1986,2. NO,2. AGREE,6. In school,53,15,1. MALE,1. White,2. BELOW AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,"2. Independent, close to democrat"
1045,1986,2. NO,2. AGREE,5. Retired,66,16,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,6. Strong republican
1046,1986,2. NO,1. STRONGLY AGREE,1. Working full time,19,11,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",5. $5000 TO 5999,"3. Independent (neither, no response)"
