state,year,spircons,unrate,perinc,emppop,beertax,sobapt,mormon,mlda,dry,yngdrv,vmiles,breath,jaild,comserd,allmort,mrall,allnite,mralln,allsvn,a1517,mra1517,a1517n,mra1517n,a1820,a1820n,mra1820,mra1820n,a2124,mra2124,a2124n,mra2124n,aidall,mraidall,pop,pop1517,pop1820,pop2124,miles,unus,epopus,gspch,mrall_10k,mralln_10k,mra1517_10k,mra1517n_10k,mra1820_10k,mra1820n_10k,mra2124_10k,mra2124n_10k,mraidall_10k
38,1982,2.119999885559082,5.900000095367432,12553.69921875,62.004173278808594,0.4295942783355713,0.5601000189781189,0.1827699989080429,21,0,0.22897200286388397,7815.47265625,1,0,0,148,2.202379982918501e-4,34,5.059520117356442e-5,20,14,4.2424199637025595e-4,5,1.5151500701904297e-4,27,6,6.951031973585486e-4,1.544673868920654e-4,23,4.1818199679255486e-4,7,1.272730005439371e-4,78.75,1.171870026155375e-4,672000.3125,33000.03515625,38843.15234375,54999.9765625,5252,9.699999809265137,57.79999923706055,-0.04745999351143837,2.202379982918501,0.5059520117356442,4.2424199637025595,1.5151500701904297,6.951031973585486,1.544673868920654,4.1818199679255486,1.2727300054393709,1.171870026155375
38,1983,1.9800000190734863,5.599999904632568,12389.908203125,61.806983947753906,0.41284406185150146,0.5928000211715698,0.17472000420093536,21,0,0.22105899453163147,7875.19580078125,1,0,0,116,1.7033799667842686e-4,30,4.405290019349195e-5,23,11,3.5483899409882724e-4,1,3.2258001738227904e-5,9,4,2.3781521304044873e-4,1.0569565347395837e-4,24,4.4444401282817125e-4,9,1.6666699957568198e-4,72,1.0572699829936028e-4,680998.9375,30999.974609375,37844.5078125,54000.05078125,5363,9.600000381469727,57.900001525878906,-0.0663468986749649,1.7033799667842686,0.4405290019349195,3.5483899409882724,0.32258001738227904,2.3781521304044873,1.0569565347395837,4.4444401282817125,1.6666699957568198,1.0572699829936028
38,1984,1.850000023841858,5.099999904632568,12690.1103515625,63.394683837890625,0.3956044018268585,0.6273999810218811,0.16701999306678772,21,0,0.20967699587345123,7826.76123046875,1,0,0,100,1.4555999950971454e-4,15,2.1834099243278615e-5,9,5,1.6666699957568198e-4,1,3.3332999009871855e-5,12,2,3.254542825743556e-4,5.424238042905927e-5,17,3.2075500348582864e-4,5,9.434000094188377e-5,58,8.442500256933272e-5,687001.9375,29999.939453125,36871.5390625,52999.953125,5377,7.5,59.500003814697266,0.035667695105075836,1.4555999950971454,0.21834099243278615,1.6666699957568198,0.33332999009871855,3.254542825743556,0.5424238042905927,3.2075500348582864,0.9434000094188377,0.8442500256933272
38,1985,1.850000023841858,5.900000095367432,12661.0166015625,64.47638702392578,0.3813559412956238,0.6640999913215637,0.1596599966287613,21,0,0.2015479952096939,7864.2421875,1,0,0,90,1.3138700160197914e-4,29,4.233579966239631e-5,23,6,2.0689700613729656e-4,2,6.896600098116323e-5,12,6,3.3404238638468087e-4,1.6702119319234043e-4,15,3.000000142492354e-4,11,2.2000000171829015e-4,36.13999938964844,5.2753999625565484e-5,684999.25,28999.935546875,35923.5859375,49999.99609375,5387,7.199999809265137,60.10000228881836,-0.04341986030340195,1.3138700160197914,0.4233579966239631,2.0689700613729656,0.6896600098116323,3.3404238638468087,1.6702119319234043,3.000000142492354,2.2000000171829015,0.5275399962556548
38,1986,1.590000033378601,6.300000190734863,12817.337890625,64.27104187011719,0.37151703238487244,0.7028999924659729,0.1526300013065338,21,0,0.19424499571323395,8150.1982421875,1,0,0,100,1.472750009270385e-4,13,1.9145800251862966e-5,8,7,2.333330048713833e-4,2,6.666700210189447e-5,9,2,2.5714284856803715e-4,5.714285725844093e-5,12,2.666669897735119e-4,1,2.2222000552574173e-5,31.09000015258789,4.578299922286533e-5,679001.875,30000.04296875,35000,44999.9453125,5534,7,60.70000076293945,-0.025073109194636345,1.472750009270385,0.19145800251862966,2.333330048713833,0.6666700210189447,2.5714284856803715,0.5714285725844093,2.666669897735119,0.22222000552574173,0.4578299922286533
38,1987,1.649999976158142,5.199999809265137,12971,65.0826416015625,0.36000001430511475,0.7439000010490417,0.14589999616146088,21,0,0.18543699383735657,8453.890625,1,0,0,101,1.502980012446642e-4,29,4.3154799641342834e-5,20,6,2.0689700613729656e-4,2,6.896600098116323e-5,10,4,3.0303001403808594e-4,1.2121199688408524e-4,13,3.0232599237933755e-4,7,1.6279099509119987e-4,40.380001068115234,6.009600110701285e-5,671998.3125,28999.935546875,33000.03125,42999.94140625,5681,6.199999809265137,61.5,-0.07975243031978607,1.502980012446642,0.43154799641342834,2.0689700613729656,0.6896600098116323,3.0303001403808594,1.2121199688408524,3.0232599237933755,1.6279099509119987,0.6009600110701285
38,1988,1.649999976158142,4.800000190734863,12351.2998046875,65.56016540527344,0.34648701548576355,0.7874000072479248,0.13947999477386475,21,0,0.17143400013446808,8643.17578125,1,0,0,104,1.5592199633829296e-4,18,2.6986499506165273e-5,16,6,2.1428600302897394e-4,0,0,12,4,3.9999998989515007e-4,1.3333300012163818e-4,19,4.5238100574351847e-4,6,1.4285699580796063e-4,37.130001068115234,5.5667998822173104e-5,667000.1875,27999.962890625,30000,41999.99609375,5765,5.5,62.30000305175781,-0.05179412290453911,1.5592199633829296,0.26986499506165273,2.1428600302897394,0,3.9999998989515007,1.3333300012163818,4.523810057435185,1.4285699580796063,0.556679988221731
39,1982,1.2699999809265137,12.5,13039.3798828125,55.6121826171875,0.4295942783355713,1.5087000131607056,0.20000000298023224,21,11.60200023651123,0.22571399807929993,6659.626953125,0,0,0,1607,1.491550065111369e-4,421,3.9075599488569424e-5,271,130,2.355070027988404e-4,19,3.442000161157921e-5,221,88,3.7944994983263314e-4,1.510931906523183e-4,223,2.8443901101127267e-4,101,1.2882699957117438e-4,643.1300048828125,5.969300036667846e-5,10774027,552000.5625,582422,783999.375,71751,9.699999809265137,57.79999923706055,-0.054407063871622086,1.491550065111369,0.39075599488569424,2.355070027988404,0.3442000161157921,3.7944994983263314,1.510931906523183,2.8443901101127267,1.2882699957117438,0.5969300036667846
39,1983,1.2400000095367432,12.199999809265137,13236.23828125,55.745052337646484,0.41284406185150146,1.5662000179290771,0.20000000298023224,21,11.640899658203125,0.1998009979724884,6818.20361328125,0,1,0,1582,1.4732699492014945e-4,383,3.566770101315342e-5,264,129,2.4339600349776447e-4,26,4.9056998250307515e-5,201,74,3.535117139108479e-4,1.3014858996029943e-4,231,3.015669935848564e-4,95,1.2402099673636258e-4,744.280029296875,6.931299867574126e-5,10738019,530000.5,568580.875,765998.9375,73214,9.600000381469727,57.900001525878906,0.02171848900616169,1.4732699492014945,0.3566770101315342,2.4339600349776447,0.49056998250307515,3.535117139108479,1.3014858996029943,3.015669935848564,1.2402099673636258,0.6931299867574126
39,1984,1.159999966621399,9.399999618530273,13784.615234375,57.325870513916016,0.3956044018268585,1.6258000135421753,0.20000000298023224,21,9.310999870300293,0.19447800517082214,6973.470703125,0,1,0,1646,1.5325899585150182e-4,408,3.7988800613675267e-5,258,131,2.543689915910363e-4,23,4.46599988208618e-5,217,88,3.909426159225404e-4,1.585389400133863e-4,226,3.009320062119514e-4,91,1.2117200094508007e-4,877.44000244140625,8.169800275936723e-5,10739989,514999.875,555068.6875,751000.1875,74895,7.5,59.500003814697266,0.06476310640573502,1.5325899585150182,0.37988800613675267,2.543689915910363,0.446599988208618,3.9094261592254043,1.585389400133863,3.0093200621195138,1.2117200094508007,0.8169800275936723
39,1985,1.1799999475479126,8.899999618530273,13992.5849609375,57.963836669921875,0.3813559412956238,1.6878000497817993,0.20000000298023224,21,9.307499885559082,0.18035900592803955,7031.74853515625,0,1,0,1646,1.532019959995523e-4,357,3.3227799576707184e-5,222,113,2.228800003649667e-4,18,3.5502998798619956e-5,207,75,3.820050915237516e-4,1.3840764586348087e-4,218,2.9781399643979967e-4,85,1.1611999798333272e-4,897.91998291015625,8.357399929082021e-5,10743985,506999.28125,541877.625,732000.5,75549,7.199999809265137,60.10000228881836,0.0193256177008152,1.532019959995523,0.33227799576707184,2.228800003649667,0.35502998798619956,3.820050915237516,1.3840764586348087,2.9781399643979967,1.1611999798333272,0.8357399929082021
39,1986,1.1699999570846558,8.100000381469727,14279.669921875,59.318687438964844,0.37151703238487244,1.7520999908447266,0.20000000298023224,21,9.304100036621094,0.17485199868679047,7196.9736328125,0,1,0,1673,1.556570059619844e-4,407,3.786749948631041e-5,267,129,2.4524700711481273e-4,25,4.7528999857604504e-5,205,82,3.8752364343963563e-4,1.5500944573432207e-4,285,4.1184999281540513e-4,104,1.5028899360913783e-4,843.84002685546875,7.851100235711783e-5,10747990,526000.3125,529000,691999.5,77353,7,60.70000076293945,0.023344583809375763,1.556570059619844,0.3786749948631041,2.4524700711481273,0.47528999857604504,3.8752364343963563,1.5500944573432207,4.118499928154051,1.5028899360913783,0.7851100235711783
39,1987,1.1399999856948853,7,14598,59.85544204711914,0.36000001430511475,1.8187999725341797,0.20000000298023224,21,9.27299976348877,0.17121799290180206,7340.248046875,0,0,0,1772,1.6431800031568855e-4,383,3.551560075720772e-5,249,155,2.992280060425401e-4,18,3.474899858701974e-5,204,85,3.9381999522447586e-4,1.6409299860242754e-4,229,0.00033825699938461185,76,1.1226000060560182e-4,684.69000244140625,6.349199975375086e-5,10783968,517999.65625,518003.15625,677000.0625,79157,6.199999809265137,61.5,0.025582119822502136,1.6431800031568855,0.3551560075720772,2.9922800604254007,0.3474899858701974,3.9381999522447586,1.6409299860242754,3.3825699938461185,1.1226000060560182,0.6349199975375086
39,1988,1.059999942779541,6,14952.8388671875,60.74073791503906,0.34648701548576355,1.888100028038025,0.20000000298023224,21,9.27299976348877,0.1599940061569214,7553.2177734375,0,0,0,1763,1.6241399862337857e-4,379,3.4914799471152946e-5,230,130,2.610440133139491e-4,16,3.212899900972843e-5,215,61,4.3521999032236636e-4,1.2348199379630387e-4,204,3.0402399715967476e-4,91,1.3561800005845726e-4,567.84002685546875,5.231099930824712e-5,10854976,498000.3125,494003.03125,670999.6875,81990,5.5,62.30000305175781,0.04040183871984482,1.6241399862337857,0.34914799471152946,2.610440133139491,0.3212899900972843,4.352199903223664,1.2348199379630387,3.0402399715967476,1.3561800005845726,0.5231099930824712
40,1982,1.559999942779541,5.699999809265137,13552.505859375,59.61701965332031,0.8663484454154968,26.422300338745117,0.5601099729537964,21,0,0.20745499432086945,9288.4609375,0,0,0,1054,3.262149984948337e-4,234,7.242339779622853e-5,119,72,4.6753199421800673e-4,15,9.740299719851464e-5,130,42,7.603905978612602e-4,2.4566464708186686e-4,164,6.776860100217164e-4,52,2.1487599587999284e-4,321.1099853515625,9.938499715644866e-5,3230998,154000.15625,170964.765625,241999.984375,30010.998046875,9.699999809265137,57.79999923706055,0.013872582465410233,3.262149984948337,0.7242339779622853,4.675319942180067,0.9740299719851464,7.603905978612602,2.4566464708186686,6.776860100217164,2.1487599587999284,0.9938499715644866
40,1983,1.4600000381469727,9,12784.4033203125,58.44370651245117,0.8325688242912292,26.433399200439453,0.5928199887275696,21,0,0.20215900242328644,8929.328125,0,0,0,848,2.561160072218627e-4,152,4.590759999700822e-5,90,43,2.847680007107556e-4,11,7.284800085471943e-5,88,26,5.177541170269251e-4,1.5297281788662076e-4,103,4.2040800326503813e-4,23,9.387799946125597e-5,236.3699951171875,7.139000081224367e-5,3310999.5,151000.109375,169964.84375,245000.09375,29565,9.600000381469727,57.900001525878906,-0.06085528805851936,2.5611600722186267,0.4590759999700822,2.847680007107556,0.7284800085471943,5.177541170269251,1.5297281788662076,4.204080032650381,0.9387799946125597,0.7139000081224367
40,1984,1.409999966621399,7,12881.318359375,59.63681411743164,0.947390079498291,26.444599151611328,0.6274399757385254,21,0,0.19718900322914124,9359.798828125,0,0,0,797,2.407849970040843e-4,150,4.531719969236292e-5,83,47,3.219179925508797e-4,15,1.0273999942000955e-4,79,21,4.67536534415558e-4,1.2428185436874628e-4,89,3.7238499498926103e-4,24,1.0041800123872235e-4,217.6199951171875,6.57479977235198e-5,3310007,145999.921875,168970.75,238999.96875,30981,7.5,59.500003814697266,0.008276074193418026,2.407849970040843,0.4531719969236292,3.219179925508797,1.0273999942000955,4.67536534415558,1.2428185436874628,3.7238499498926103,1.0041800123872235,0.657479977235198
40,1985,1.2899999618530273,7.099999904632568,12904.6611328125,60.39068603515625,0.961334764957428,26.455699920654297,0.664080023765564,21,0,0.18740400671958923,9445.9150390625,0,0,0,744,2.2538600023835897e-4,124,3.756440128199756e-5,77,47,3.2867101253941655e-4,8,5.594400136033073e-5,82,24,4.881461209151894e-4,1.4287202793639153e-4,84,3.652170125860721e-4,27,1.1739099863916636e-4,204.17999267578125,6.185499660205096e-5,3301003.5,143000.140625,167982.484375,230000.234375,31180.998046875,7.199999809265137,60.10000228881836,-0.021290715783834457,2.2538600023835897,0.3756440128199756,3.2867101253941655,0.5594400136033073,4.881461209151894,1.4287202793639153,3.652170125860721,1.1739099863916636,0.6185499660205096
40,1986,1.1699999570846558,8.199999809265137,12656.3466796875,60.8929328918457,0.9365325570106506,26.466899871826172,0.7028599977493286,21,0,0.18059800565242767,9496.078125,0,0,0,699,2.1143400226719677e-4,127,3.841500074486248e-5,71,58,3.8157901144586504e-4,19,1.250000059371814e-4,59,19,3.5329340607859194e-4,1.1377245391486213e-4,97,4.5971598592586815e-4,22,1.0426499648019671e-4,177.35000610351562,5.364599928725511e-5,3305996.25,151999.96875,167000,210999.84375,31393.998046875,7,60.70000076293945,-0.04549763724207878,2.1143400226719677,0.3841500074486248,3.8157901144586504,1.2500000593718141,3.5329340607859194,1.1377245391486213,4.5971598592586815,1.0426499648019671,0.5364599928725511
40,1987,1.090000033378601,7.400000095367432,12607,60.308204650878906,0.9075000286102295,26.47800064086914,0.743910014629364,21,0,0.17173799872398376,9659.5244140625,0,0,0,597,1.8245700630359352e-4,97,2.964550003525801e-5,59,40,2.684560022316873e-4,15,1.0067100083688274e-4,55,18,3.4374999813735485e-4,1.1249999806750566e-4,65,3.201969957444817e-4,19,9.359599789604545e-5,147.8800048828125,4.519600042840466e-5,3272003.75,149000.203125,160000,203000.03125,31606,6.199999809265137,61.5,-0.07852212339639664,1.8245700630359352,0.2964550003525801,2.684560022316873,1.0067100083688274,3.4374999813735485,1.1249999806750566,3.201969957444817,0.9359599789604545,0.4519600042840466
40,1988,1.059999942779541,6.699999809265137,12822.90625,59.597652435302734,0.8734360337257385,26.489200592041016,0.7873499989509583,21,0,0.16157999634742737,9990.1142578125,0,0,0,634,1.955579937202856e-4,102,3.146209928672761e-5,71,49,3.402779984753579e-4,8,5.555600000661798e-5,73,23,4.932400188408792e-4,1.5540499589405954e-4,76,3.838379925582558e-4,17,8.585899922763929e-5,166.33999633789063,5.130800127517432e-5,3242005,143999.90625,148000.96875,198000.203125,32388,5.5,62.30000305175781,0.013908001594245434,1.955579937202856,0.3146209928672761,3.402779984753579,0.5555600000661798,4.932400188408792,1.5540499589405954,3.838379925582558,0.8585899922763929,0.5130800127517432
41,1982,1.6799999475479126,11.5,12626.4912109375,58.462303161621094,0.2251909375190735,1.0236999988555908,2.799999952316284,21,0.19290000200271606,0.18743400275707245,7262.63818359375,0,0,0,518,1.9407999934628606e-4,90,3.372049832250923e-5,59,30,2.4390200269408524e-4,8,6.504100019810721e-5,66,14,5.120367859490216e-4,1.086138654500246e-4,64,3.4972699359059334e-4,24,1.3114800094626844e-4,163.3800048828125,6.121500337030739e-5,2669002.5,123000.21875,128896.9921875,182999.890625,19384,9.699999809265137,57.79999923706055,-0.0712934210896492,1.9407999934628606,0.3372049832250923,2.4390200269408524,0.6504100019810721,5.120367859490216,1.086138654500246,3.4972699359059334,1.3114800094626844,0.6121500337030739
41,1983,1.6399999856948853,10.800000190734863,12925.458984375,59.56175231933594,0.2164105623960495,1.0356999635696411,2.799999952316284,21,0.19359999895095825,0.1777929961681366,7728.1982421875,0,0,0,550,2.0676699932664633e-4,92,3.4586500987643376e-5,55,33,2.7966100606136024e-4,8,6.779700197512284e-5,64,11,5.054783541709185e-4,8.687909576110542e-5,79,4.438199975993484e-4,21,1.1797800107160583e-4,165.0500030517578,6.204799865372479e-5,2659999,118000.0078125,126612.7421875,178000.09375,20557,9.600000381469727,57.900001525878906,0.03437761217355728,2.0676699932664633,0.34586500987643376,2.7966100606136024,0.6779700197512284,5.054783541709185,0.8687909576110542,4.438199975993484,1.1797800107160583,0.6204799865372479
41,1984,1.5800000429153442,9.399999618530273,13246.154296875,59.76272964477539,0.20737363398075104,1.0478999614715576,2.799999952316284,21,0.19249999523162842,0.17412200570106506,7826.23828125,0,1,1,572,2.137520059477538e-4,78,2.9147999157430604e-5,61,47,4.0517200250178576e-4,8,6.896600098116323e-5,62,10,4.985166597180068e-4,8.040591637836769e-5,83,4.7701099538244307e-4,16,9.195400343742222e-5,153.77999877929687,5.74650002818089e-5,2675998.25,116000.1171875,124368.9609375,174000.1875,20943,7.5,59.500003814697266,0.05416319891810417,2.137520059477538,0.29147999157430604,4.0517200250178576,0.6896600098116323,4.9851665971800685,0.8040591637836769,4.770109953824431,0.9195400343742222,0.574650002818089
41,1985,1.5,8.800000190734863,13376.0595703125,59.29945755004883,0.199904665350914,1.0602999925613403,2.799999952316284,21,0.20059999823570251,0.165583997964859,7985.869140625,0,1,1,559,2.080389967886731e-4,74,2.7539999791770242e-5,50,39,3.362070128787309e-4,10,8.620700100436807e-5,53,11,4.338396538514644e-4,9.004219464259222e-5,79,4.674560041166842e-4,17,1.0059199848910794e-4,150.3699951171875,5.5962998885661364e-5,2686996.25,115999.9609375,122164.953125,168999.859375,21458,7.199999809265137,60.10000228881836,0.01730242744088173,2.080389967886731,0.2753999979177024,3.362070128787309,0.8620700100436807,4.338396538514644,0.9004219464259222,4.674560041166842,1.0059199848910794,0.5596299888566136
41,1986,1.4299999475479126,8.5,13649.123046875,60.554473876953125,0.1947471648454666,1.0728000402450562,2.799999952316284,21,0.20389999449253082,0.16585299372673035,8288.3212890625,0,1,1,619,2.290900010848418e-4,69,2.5536599423503503e-5,40,48,3.934430133085698e-4,4,3.278700023656711e-5,60,11,5.000000237487257e-4,9.16666685952805e-5,69,4.1566300205886364e-4,15,9.036099800141528e-5,176.42999267578125,6.529699749080464e-5,2701994.75,121999.8828125,119999.9921875,165999.859375,22395,7,60.70000076293945,0.033169783651828766,2.290900010848418,0.25536599423503503,3.934430133085698,0.3278700023656711,5.0000002374872565,0.916666685952805,4.156630020588636,0.9036099800141528,0.6529699749080464
